avgAnnCount,incidenceRate,studyPerCap,AvgHouseholdSize,PctNoHS18_24,PctHS18_24,PctUnemployed16_Over,PctBlack,PctAsian,PctOtherRace,BirthRate,TARGET_deathRate,binnedInc,Geography
143.0,430.9,0.0,2.52,11.2,40.0,10.7,27.947,0.0,0.24,5.824,183.7,BIN_1,EAST
753.0,384.5,6.03,2.53,17.2,33.8,9.9,24.802,0.768,2.367,5.643,164.3,BIN_4,EAST
49.0,400.8,0.0,2.58,15.8,29.9,22.6,73.806,0.0,1.321,8.632,197.6,BIN_1,EAST
1069.0,475.4,246.543,2.55,20.9,30.1,9.2,16.386,0.856,0.748,6.33,177.3,BIN_3,EAST
91.0,437.6,0.0,2.41,17.1,24.0,10.9,62.306,0.395,1.024,10.64,187.5,BIN_1,EAST
1000.0,442.1,66.819,2.51,13.2,43.4,7.2,18.612,1.199,4.019,6.32,146.9,BIN_5,EAST
786.0,462.0,0.0,2.75,15.6,34.8,9.9,24.502,2.487,2.274,5.662,175.8,BIN_4,EAST
93.0,468.0,0.0,2.45,19.4,35.3,8.6,42.405,0.0,2.22,5.434,150.9,BIN_2,EAST
1760.0,462.1,452.138,2.44,10.6,23.3,7.7,28.707,1.378,0.766,4.775,173.7,BIN_4,EAST
312.0,494.2,88.977,2.68,22.7,28.7,10.6,20.139,0.555,1.608,6.428,187.8,BIN_2,EAST
197.0,492.8,0.0,2.61,25.2,33.0,13.8,38.405,0.074,0.123,6.686,215.6,BIN_2,EAST
217.0,479.9,0.0,2.47,34.0,35.9,16.2,48.95,0.152,1.009,6.158,194.1,BIN_1,EAST
225.0,459.0,53.007,2.53,31.7,39.1,12.4,38.385,0.037,1.089,6.084,211.7,BIN_1,EAST
369.0,451.3,0.0,2.52,21.3,33.6,15.9,40.623,0.593,0.473,6.093,206.8,BIN_1,EAST
150.0,425.3,0.0,2.69,29.6,40.7,13.2,46.642,0.235,0.846,5.526,204.7,BIN_1,EAST
618.0,483.1,6.558,2.77,18.2,34.3,8.0,25.51,1.71,1.191,5.952,172.9,BIN_5,EAST
123.0,399.8,0.0,2.6,26.8,36.2,8.9,36.632,0.344,2.063,3.617,157.8,BIN_3,EAST
138.0,460.4,0.0,2.52,14.0,53.6,12.8,57.439,0.268,0.701,2.01,201.9,BIN_1,EAST
431.0,484.6,81.569,2.55,15.1,41.4,11.2,32.67,0.409,1.757,5.074,190.9,BIN_3,EAST
92.0,389.4,0.0,2.67,19.1,34.0,7.5,12.254,0.399,6.083,3.642,183.2,BIN_4,CENTER
250.0,419.3,0.0,2.58,23.2,39.8,5.1,2.349,0.31,2.374,4.125,160.0,BIN_4,CENTER
161.0,412.1,0.0,2.85,20.8,51.2,5.2,7.078,0.203,15.793,4.686,159.3,BIN_3,CENTER
107.0,435.6,0.0,2.68,22.9,36.8,7.2,2.88,3.54,1.075,7.088,182.1,BIN_3,CENTER
76.0,403.3,0.0,2.55,18.1,48.8,5.4,1.7,0.68,1.16,6.775,215.5,BIN_2,CENTER
71.0,466.0,0.0,2.81,27.0,33.2,8.5,17.434,0.344,7.638,9.097,182.2,BIN_2,CENTER
25.0,305.1,0.0,2.62,26.7,24.7,1.7,1.071,0.346,0.428,6.236,136.9,BIN_5,CENTER
164.0,374.4,0.0,2.56,13.7,43.0,9.2,17.274,0.422,1.382,3.992,179.0,BIN_2,CENTER
33.0,376.9,0.0,3.14,27.3,38.2,4.7,0.566,0.39,5.486,7.665,163.3,BIN_3,CENTER
145.0,445.8,0.0,2.84,23.2,44.1,7.8,7.938,1.305,3.847,5.775,183.0,BIN_5,CENTER
270.0,454.8,0.0,2.74,23.4,32.7,6.4,14.578,0.481,1.671,5.032,174.1,BIN_2,CENTER
34.0,441.6,0.0,2.44,35.1,35.3,5.2,9.633,1.884,3.244,12.146,192.3,BIN_2,CENTER
61.0,421.4,0.0,2.51,20.9,33.2,6.8,0.716,0.391,1.202,4.377,167.3,BIN_4,CENTER
15.0,437.3,0.0,2.79,41.7,26.6,8.5,3.943,0.033,6.014,7.357,187.5,BIN_2,CENTER
25.0,448.8,0.0,1.95,16.5,24.7,3.1,0.772,0.124,3.675,0.0,151.8,BIN_2,CENTER
53.0,394.5,0.0,2.49,33.6,37.9,8.2,2.366,0.82,1.546,3.569,182.5,BIN_2,CENTER
16.0,389.8,0.0,2.7,51.4,15.1,5.2,3.466,0.196,9.124,4.745,187.2,BIN_2,CENTER
561.0,410.9,61.992,2.7,13.7,41.3,4.9,1.969,0.863,3.178,6.214,158.3,BIN_5,CENTER
86.0,432.1,0.0,2.62,24.3,41.6,4.5,0.418,0.33,1.615,9.38,197.7,BIN_2,CENTER
15.0,330.7,0.0,3.3,33.0,46.7,2.8,0.514,0.783,4.479,11.557,156.8,BIN_2,CENTER
203.0,428.1,0.0,2.61,19.8,37.1,7.0,2.425,0.738,0.918,7.427,169.2,BIN_5,CENTER
239.0,446.1,0.0,2.86,11.5,45.6,9.5,15.152,2.005,2.614,6.045,184.5,BIN_3,CENTER
9.0,342.6,0.0,2.38,15.0,20.0,7.5,10.464,0.0,3.51,8.621,192.3,BIN_1,CENTER
26.0,334.7,0.0,2.71,26.7,41.0,10.0,3.879,0.0,3.712,4.239,174.1,BIN_1,CENTER
29.0,537.2,0.0,3.09,14.7,61.8,5.6,1.255,0.969,4.348,9.422,177.9,BIN_3,CENTER
64.0,437.5,0.0,2.74,38.5,38.2,9.5,5.789,0.805,11.63,8.016,165.4,BIN_2,CENTER
73.0,402.0,0.0,3.05,17.8,33.5,5.4,1.003,0.307,6.474,9.005,180.8,BIN_2,CENTER
29.0,382.0,0.0,2.67,26.1,34.5,13.6,8.692,0.747,1.244,11.27,184.1,BIN_2,CENTER
118.0,429.0,0.0,2.66,17.3,53.8,6.8,10.039,0.088,16.685,4.149,167.1,BIN_3,CENTER
10.0,300.1,0.0,2.36,39.0,13.2,13.6,6.094,0.044,3.157,6.789,151.4,BIN_1,CENTER
22.0,386.3,0.0,2.53,7.2,26.6,3.9,5.658,0.418,0.084,0.284,202.7,BIN_1,CENTER
112.0,428.7,0.0,2.55,7.7,39.7,4.4,2.837,0.36,2.019,4.019,196.8,BIN_1,CENTER
538.0,436.4,62.721,2.91,20.9,37.2,5.2,4.247,0.837,6.016,10.584,190.1,BIN_5,CENTER
8.0,261.0,0.0,2.54,32.0,46.7,4.9,0.157,0.0,2.204,1.58,122.6,BIN_1,CENTER
605.0,436.2,0.0,2.95,16.6,34.4,6.5,9.244,0.609,4.976,5.89,175.4,BIN_5,CENTER
149.0,388.1,0.0,2.62,7.7,22.4,4.1,1.461,0.677,4.398,5.054,144.8,BIN_2,CENTER
83.0,374.9,0.0,2.86,32.7,32.1,7.2,24.773,0.241,2.349,3.95,151.9,BIN_1,CENTER
182.0,410.4,1751.106,2.56,25.1,33.3,6.7,6.803,0.551,1.825,4.543,179.1,BIN_3,CENTER
25.0,418.6,0.0,2.29,10.1,45.1,7.2,3.525,0.467,4.562,5.805,163.3,BIN_3,CENTER
30.0,376.7,0.0,2.54,13.9,33.2,8.0,2.93,0.081,2.379,4.49,173.5,BIN_1,CENTER
59.0,413.3,0.0,2.46,7.4,51.5,6.6,5.057,0.038,2.378,4.742,156.3,BIN_2,CENTER
103.0,410.4,0.0,2.44,22.5,32.7,4.9,16.205,0.276,1.322,2.554,180.2,BIN_3,CENTER
55.0,344.1,0.0,3.14,35.3,38.5,5.2,4.183,0.446,21.268,8.136,155.7,BIN_1,CENTER
47.0,331.1,0.0,3.35,21.2,57.6,4.0,1.845,0.502,4.33,6.114,164.8,BIN_4,CENTER
1336.0,443.8,37.241,2.66,15.9,29.5,7.5,13.31,3.31,2.42,5.331,191.2,BIN_5,CENTER
16.0,259.5,0.0,2.7,28.9,39.4,2.0,4.961,0.062,6.131,1.261,164.8,BIN_4,CENTER
181.0,414.0,0.0,2.36,15.0,39.0,6.8,0.339,0.193,1.866,6.808,157.5,BIN_4,CENTER
45.0,435.0,0.0,2.54,14.1,51.1,9.3,5.614,0.067,20.918,5.703,139.8,BIN_4,CENTER
139.0,512.8,0.0,2.59,19.5,31.5,5.4,4.756,0.439,4.682,7.321,178.7,BIN_4,CENTER
579.0,441.0,145.035,2.61,16.5,31.5,5.9,20.145,1.411,1.405,6.625,189.9,BIN_4,CENTER
109.0,352.5,0.0,2.63,29.7,39.8,6.2,15.964,0.082,5.245,3.147,198.4,BIN_3,CENTER
566.0,424.4,0.0,2.89,18.7,36.9,5.7,7.183,1.649,9.097,5.319,162.9,BIN_5,CENTER
142.0,400.8,0.0,2.86,18.7,39.9,8.1,4.906,0.425,4.436,7.299,173.4,BIN_2,CENTER
56.0,423.4,0.0,2.52,28.3,54.2,5.9,1.016,0.242,0.569,5.685,182.8,BIN_2,CENTER
27.0,448.0,178.253,2.78,36.0,31.6,2.3,0.126,0.36,3.184,6.826,129.1,BIN_4,CENTER
24.0,410.4,0.0,2.42,37.8,22.3,5.9,8.893,0.225,3.758,11.038,142.3,BIN_1,CENTER
278.0,459.5,0.0,2.64,18.1,41.7,5.5,5.808,0.634,1.094,5.507,190.7,BIN_4,CENTER
314.0,429.7,344.59,2.76,12.5,34.5,7.7,21.665,0.525,2.773,5.791,176.3,BIN_4,CENTER
18.0,275.7,1291.781,2.61,8.0,52.8,2.1,8.43,0.131,4.591,10.433,116.7,BIN_5,CENTER
34.0,387.4,522.921,2.2,24.5,34.6,6.9,3.263,0.974,4.34,4.519,172.4,BIN_1,CENTER
515.0,399.8,30.81,2.78,6.9,18.5,6.7,3.528,1.412,6.981,4.207,149.5,BIN_5,CENTER
499.0,457.8,0.0,2.61,13.8,48.2,7.8,6.804,0.592,1.158,5.77,190.0,BIN_2,CENTER
205.0,440.9,0.0,2.63,19.6,35.1,8.9,7.224,0.424,1.334,8.014,186.4,BIN_2,CENTER
94.0,390.1,0.0,2.8,13.7,23.5,6.4,3.52,0.36,7.718,6.633,155.2,BIN_4,CENTER
340.0,438.5,0.0,2.51,20.4,36.9,5.0,0.818,0.626,3.116,6.844,167.2,BIN_5,CENTER
173.0,409.9,0.0,2.65,13.0,41.1,7.1,6.834,0.71,5.271,7.914,181.2,BIN_3,CENTER
124.0,372.1,0.0,2.45,27.1,38.1,6.4,25.557,0.148,4.824,3.995,176.8,BIN_1,CENTER
169.0,441.6,0.0,2.73,20.3,30.3,6.4,5.841,0.933,5.337,7.22,181.9,BIN_3,CENTER
8.0,214.8,0.0,3.06,26.3,33.9,5.7,1.261,0.781,5.405,8.859,110.4,BIN_1,CENTER
465.0,476.8,11.13,2.77,15.3,34.6,11.4,8.447,1.179,8.875,4.434,198.5,BIN_3,CENTER
110.0,422.7,0.0,2.62,20.9,37.6,5.3,2.727,0.613,3.527,7.239,158.9,BIN_4,CENTER
9.0,435.8,0.0,2.5,21.8,36.6,4.4,0.0,0.0,6.265,5.46,142.5,BIN_5,CENTER
43.0,417.2,0.0,2.55,30.2,44.1,5.6,5.131,0.045,1.42,6.96,166.4,BIN_4,CENTER
72.0,409.1,0.0,2.79,19.5,46.2,5.2,7.241,0.207,2.23,5.21,189.2,BIN_4,CENTER
202.0,448.1,0.0,2.83,20.5,42.8,11.4,16.277,0.366,1.949,3.416,188.9,BIN_2,CENTER
12.0,294.6,0.0,2.12,51.3,48.7,7.1,0.314,1.075,6.272,0.0,168.0,BIN_3,CENTER
1195.0,445.6,55.051,2.53,17.2,34.8,8.8,33.611,3.49,2.556,5.815,187.7,BIN_2,CENTER
22.0,385.1,0.0,3.09,31.5,20.3,16.5,1.26,0.0,3.054,17.261,202.2,BIN_1,CENTER
153.0,353.8,0.0,2.97,35.5,35.3,6.6,0.579,0.362,3.864,8.13,164.6,BIN_3,CENTER
675.0,444.7,37.502,2.84,19.2,37.6,7.3,2.575,0.82,1.546,6.555,185.0,BIN_5,CENTER
95.0,420.3,0.0,2.26,34.5,41.1,4.2,15.367,0.385,7.929,5.62,179.9,BIN_2,CENTER
171.0,385.2,0.0,2.72,19.7,33.3,4.5,0.886,0.656,2.602,3.027,132.7,BIN_5,CENTER
336.0,411.2,98.126,2.38,19.6,40.1,8.0,1.635,0.853,2.608,5.271,166.3,BIN_3,CENTER
28.0,376.8,0.0,2.22,15.5,38.9,7.6,0.022,0.0,4.748,6.469,183.1,BIN_2,CENTER
18.0,297.2,0.0,3.0,24.9,38.1,13.2,1.202,0.0,0.112,0.0,179.0,BIN_2,CENTER
130.0,445.2,0.0,2.76,13.8,12.2,11.7,4.053,2.02,6.16,5.244,164.1,BIN_2,CENTER
19.0,352.0,0.0,2.55,23.0,40.0,7.1,7.376,0.079,4.478,4.124,165.2,BIN_1,CENTER
292.0,469.5,323.625,2.56,23.3,22.5,7.4,12.507,0.825,0.843,5.292,187.3,BIN_2,CENTER
61.0,373.6,2689.578,2.78,26.4,30.7,6.2,5.836,0.153,4.555,6.75,183.6,BIN_1,CENTER
100.0,411.8,0.0,2.66,32.9,37.7,8.6,4.169,0.92,2.671,4.398,215.0,BIN_4,CENTER
21.0,307.1,0.0,3.19,28.5,34.0,8.1,1.001,0.0,17.786,11.314,135.7,BIN_2,CENTER
121.0,414.2,0.0,2.48,21.8,33.3,4.0,6.972,0.384,12.845,5.642,148.2,BIN_3,CENTER
74.0,365.5,0.0,2.69,28.5,36.3,5.7,11.468,0.408,6.985,8.291,143.4,BIN_4,CENTER
101.0,405.0,0.0,2.72,21.2,42.3,7.5,7.836,0.357,2.652,8.203,205.4,BIN_3,CENTER
309.0,401.7,0.0,2.82,23.6,38.8,11.5,10.695,0.667,5.788,6.112,203.2,BIN_3,CENTER
127.0,432.2,0.0,2.77,27.5,43.6,8.2,17.613,0.58,1.723,4.7,201.8,BIN_1,CENTER
12.0,318.9,280.191,2.87,21.7,34.6,5.0,0.373,0.775,8.297,10.149,106.1,BIN_5,CENTER
52.0,316.6,0.0,2.78,27.6,43.0,4.3,3.335,1.221,4.312,10.607,147.1,BIN_4,CENTER
149.0,395.8,0.0,2.21,16.6,42.0,5.8,2.236,0.274,0.709,5.131,168.7,BIN_3,CENTER
1107.0,430.0,153.613,2.59,9.4,18.9,6.2,7.113,2.026,7.395,5.34,163.7,BIN_3,CENTER
21.0,303.0,0.0,2.62,14.5,43.4,10.9,1.232,0.208,8.917,3.301,154.4,BIN_2,CENTER
51.0,430.6,0.0,2.59,11.6,59.4,4.3,1.644,0.0,2.309,3.526,186.9,BIN_2,CENTER
1034.0,432.6,85.48,2.68,12.0,24.9,6.2,14.4,1.56,3.837,4.888,181.6,BIN_3,CENTER
60.0,403.0,0.0,2.32,40.8,35.5,5.7,18.738,0.325,2.919,8.394,165.3,BIN_2,CENTER
71.0,423.4,0.0,2.26,19.8,37.5,8.0,22.922,1.62,0.088,1.661,205.0,BIN_1,CENTER
16.0,331.3,0.0,3.18,38.9,32.4,3.5,2.323,0.0,12.395,2.11,153.2,BIN_5,CENTER
22.0,307.6,0.0,2.37,30.9,41.3,6.8,0.025,3.123,3.0,3.9,187.2,BIN_3,CENTER
181.0,420.8,0.0,2.7,20.2,49.0,6.4,10.192,2.085,2.877,8.922,166.6,BIN_2,CENTER
178.0,343.3,0.0,2.98,25.4,33.3,6.6,2.277,0.283,4.205,9.143,155.6,BIN_4,CENTER
11.0,279.3,0.0,2.25,24.5,63.2,8.3,1.192,0.0,0.733,3.713,173.9,BIN_1,CENTER
520.0,388.7,80.707,2.83,18.3,37.4,3.4,6.34,1.612,6.905,7.101,148.3,BIN_5,CENTER
142.0,429.4,0.0,2.56,30.5,42.8,9.6,8.446,0.575,4.371,3.709,206.1,BIN_2,CENTER
30.0,369.1,0.0,2.55,25.1,24.0,3.6,0.246,0.041,1.026,1.504,135.8,BIN_2,CENTER
43.0,434.0,0.0,2.45,41.7,32.3,5.5,10.972,0.48,5.377,2.904,211.8,BIN_2,CENTER
119.0,434.5,0.0,2.39,20.7,40.2,6.6,0.144,0.231,1.381,8.863,209.9,BIN_4,CENTER
75.0,407.5,0.0,3.21,31.0,29.7,4.1,2.949,8.483,5.637,10.436,179.8,BIN_3,CENTER
75.0,425.0,1518.057,2.53,27.7,28.8,12.7,23.118,0.024,4.551,8.245,196.3,BIN_2,CENTER
273.0,443.5,0.0,2.52,9.1,16.4,8.6,18.336,1.599,2.068,4.913,185.9,BIN_2,CENTER
242.0,442.2,0.0,2.7,21.8,36.6,10.9,13.635,0.68,3.286,7.937,201.9,BIN_3,CENTER
62.0,350.0,0.0,2.88,27.1,39.7,12.1,20.905,0.59,0.197,4.995,200.7,BIN_2,CENTER
81.0,427.3,0.0,2.62,17.3,51.6,7.7,4.176,0.352,4.336,7.609,187.7,BIN_2,CENTER
1403.0,400.2,102.859,2.72,16.4,33.6,6.6,4.05,1.818,5.005,5.753,163.6,BIN_4,CENTER
40.0,438.4,0.0,2.86,29.6,37.3,5.2,0.442,0.376,7.029,9.822,198.4,BIN_5,CENTER
10.0,469.0,0.0,2.52,28.9,42.6,7.4,6.953,0.531,0.483,8.832,181.3,BIN_4,CENTER
453.0,484.3,0.0,2.57,17.1,42.3,8.4,8.23,1.056,0.865,5.471,200.1,BIN_4,CENTER
164.0,466.6,0.0,2.62,24.3,49.0,8.3,2.45,0.39,3.997,4.603,183.7,BIN_2,CENTER
38.0,387.8,0.0,3.08,26.8,41.1,3.6,1.669,0.0,8.487,7.023,142.1,BIN_2,CENTER
51.0,323.1,0.0,3.17,30.0,34.1,4.8,4.289,0.158,9.319,5.522,129.0,BIN_3,CENTER
341.0,522.6,0.0,2.4,27.1,35.8,10.0,11.012,0.573,1.377,7.024,215.6,BIN_2,CENTER
528.0,461.8,771.744,2.68,21.2,33.9,5.3,9.454,4.718,2.812,7.014,185.1,BIN_2,CENTER
21.0,211.1,0.0,0.028,59.0,27.0,9.6,0.014,3.436,3.163,6.324,66.3,BIN_1,CENTER
71.0,428.5,0.0,2.61,22.4,37.9,7.9,2.338,0.544,4.113,7.185,175.1,BIN_3,CENTER
539.0,428.0,38.382,2.55,11.3,24.9,3.9,2.75,1.51,1.93,5.146,160.0,BIN_5,CENTER
20.0,325.4,0.0,2.65,48.6,14.2,12.0,0.179,0.0,0.417,11.238,166.8,BIN_1,CENTER
83.0,434.6,80.289,2.38,18.3,40.8,7.2,17.57,0.064,1.003,1.546,201.1,BIN_1,CENTER
47.0,345.2,0.0,3.06,25.0,48.4,6.7,3.907,0.846,8.999,8.635,148.3,BIN_2,CENTER
54.0,522.1,0.0,2.59,23.4,28.6,6.7,6.143,0.082,5.346,8.271,217.1,BIN_3,CENTER
91.0,419.5,0.0,2.69,19.5,37.6,9.2,20.681,0.224,1.627,4.659,169.0,BIN_3,CENTER
62.0,423.0,0.0,2.76,21.0,46.6,3.4,2.078,0.603,3.303,3.956,174.2,BIN_2,CENTER
242.0,399.9,18.843,2.75,23.8,34.5,4.9,17.522,0.559,1.063,6.744,174.4,BIN_3,CENTER
81.0,423.1,0.0,2.73,21.1,44.6,12.1,8.784,0.144,0.172,5.158,199.9,BIN_1,CENTER
53.0,369.6,0.0,2.93,17.2,58.9,16.3,22.231,0.035,0.667,5.39,182.2,BIN_1,CENTER
161.0,464.5,0.0,2.84,34.6,45.5,12.6,11.361,0.662,1.232,5.043,215.4,BIN_3,CENTER
306.0,443.3,0.0,2.87,22.5,39.2,5.2,2.096,0.976,2.446,8.978,202.5,BIN_4,CENTER
28.0,335.8,0.0,2.45,26.7,29.0,4.9,3.36,0.272,3.92,6.764,153.9,BIN_2,CENTER
15.0,412.8,0.0,3.0,5.4,44.5,4.1,0.093,0.186,23.666,5.007,205.8,BIN_4,CENTER
87.0,467.2,0.0,2.65,18.6,36.2,3.3,4.548,0.296,5.737,5.813,203.5,BIN_5,CENTER
18.0,382.6,0.0,2.42,14.1,58.2,3.8,0.119,0.0,2.625,5.483,182.0,BIN_5,CENTER
122.0,403.3,39.367,2.72,26.9,30.9,7.9,17.637,0.882,1.322,9.51,193.9,BIN_1,CENTER
9.0,275.6,0.0,3.07,19.3,31.3,3.7,0.196,0.0,4.175,9.116,178.8,BIN_4,CENTER
43.0,425.4,0.0,2.45,16.9,35.7,2.1,0.604,0.0,3.497,9.166,168.2,BIN_4,CENTER
185.0,356.3,0.0,3.84,24.0,32.5,13.8,0.057,0.147,4.187,5.949,136.5,BIN_1,CENTER
60.0,457.8,0.0,2.55,36.8,34.9,3.9,2.624,0.317,5.766,5.473,211.3,BIN_3,CENTER
9.0,355.4,0.0,2.35,9.1,36.4,6.9,4.102,0.0,2.9,11.518,172.6,BIN_3,CENTER
17.0,350.1,0.0,2.66,24.9,39.0,4.3,0.656,0.0,17.146,6.41,138.2,BIN_5,CENTER
37.0,374.1,0.0,2.73,20.3,52.8,6.4,6.366,0.35,2.788,7.343,133.2,BIN_2,CENTER
573.0,419.8,169.054,2.59,9.7,31.3,5.9,7.613,1.75,6.203,6.232,178.2,BIN_3,CENTER
60.0,424.4,0.0,2.86,35.3,31.1,6.5,5.005,0.055,5.581,2.464,178.9,BIN_2,CENTER
13.0,441.6,0.0,2.17,15.7,54.2,2.6,0.194,0.518,0.0,7.986,200.7,BIN_3,CENTER
120.0,385.4,0.0,3.08,18.3,39.7,7.5,9.806,0.814,12.346,6.468,155.8,BIN_2,CENTER
532.0,443.0,0.0,2.54,10.8,35.3,4.7,4.371,1.368,5.455,5.508,159.3,BIN_3,CENTER
113.0,500.3,0.0,2.69,22.8,38.7,9.9,10.26,0.201,0.722,2.845,190.7,BIN_1,CENTER
115.0,384.2,0.0,2.39,33.3,40.6,11.5,11.127,0.27,1.691,6.233,188.1,BIN_2,CENTER
207.0,424.5,0.0,2.85,19.5,37.0,7.9,8.697,0.536,2.711,5.176,186.3,BIN_3,CENTER
102.0,342.0,0.0,3.13,12.4,37.2,8.1,0.338,0.991,3.833,10.314,152.7,BIN_2,CENTER
176.0,367.2,0.0,3.2,23.7,35.5,9.3,1.09,0.423,3.226,6.377,143.9,BIN_2,CENTER
302.0,424.9,0.0,2.79,26.8,36.4,6.1,2.418,0.451,1.03,6.531,182.9,BIN_3,CENTER
424.0,444.5,0.0,2.73,23.0,37.0,6.5,6.303,1.275,3.454,6.155,165.8,BIN_4,CENTER
302.0,472.7,0.0,2.37,9.3,19.8,4.4,22.696,1.178,1.37,3.855,164.6,BIN_2,CENTER
145.0,375.6,0.0,2.94,9.6,25.2,8.3,25.365,0.772,1.981,4.761,163.1,BIN_4,CENTER
105.0,481.0,0.0,2.35,8.8,38.5,6.1,0.442,0.288,0.06,6.721,180.8,BIN_3,CENTER
42.0,439.7,0.0,2.38,17.0,42.2,6.3,1.061,0.427,0.427,6.583,172.8,BIN_2,CENTER
1333.0,434.6,829.654,2.31,8.2,23.1,6.8,3.142,1.77,0.728,5.445,173.6,BIN_2,CENTER
66.0,444.5,0.0,2.45,11.6,27.0,4.5,0.819,0.283,0.088,7.829,209.2,BIN_2,CENTER
152.0,483.4,0.0,2.29,18.9,44.5,7.4,1.72,0.159,0.014,5.062,222.5,BIN_2,CENTER
68.0,365.2,0.0,2.25,21.7,41.4,12.6,0.171,0.257,0.225,1.331,179.4,BIN_1,CENTER
27.0,368.2,0.0,2.11,20.8,46.5,5.2,0.347,0.455,0.0,7.475,154.1,BIN_2,CENTER
50.0,398.7,0.0,2.53,12.0,13.4,6.3,5.156,0.236,0.442,6.634,150.0,BIN_3,CENTER
214.0,417.6,0.0,2.45,18.7,37.0,8.3,0.31,0.613,0.6,7.519,204.4,BIN_1,CENTER
74.0,529.5,0.0,2.46,16.4,46.4,11.4,2.606,0.0,0.262,3.897,216.3,BIN_1,CENTER
576.0,461.5,539.647,2.52,11.9,32.1,6.0,2.237,1.079,0.896,5.712,187.3,BIN_2,CENTER
1024.0,457.4,0.0,2.68,15.3,31.9,8.3,0.978,0.718,0.278,5.259,203.6,BIN_5,CENTER
227.0,472.0,18.535,2.49,4.5,20.8,8.0,4.408,1.435,0.441,6.303,183.4,BIN_4,CENTER
185.0,430.9,0.0,2.6,24.6,34.5,8.8,0.521,0.636,0.197,4.306,183.2,BIN_1,CENTER
187.0,449.5,336.381,2.44,18.5,39.0,6.9,2.008,0.231,0.219,6.85,174.5,BIN_4,CENTER
194.0,412.0,0.0,2.6,17.7,46.3,7.0,0.157,0.526,2.045,4.549,178.5,BIN_2,CENTER
58.0,463.2,0.0,2.45,9.5,23.6,5.6,2.998,0.246,0.344,5.367,212.0,BIN_2,CENTER
240.0,468.8,0.0,2.87,20.7,42.9,9.5,1.918,0.479,0.743,5.393,191.5,BIN_4,CENTER
86.0,497.9,0.0,2.53,20.2,39.6,4.5,0.556,0.25,0.71,5.693,197.9,BIN_2,CENTER
93.0,470.4,0.0,2.39,20.9,52.1,5.1,2.606,0.492,0.326,7.023,203.2,BIN_3,CENTER
81.0,334.0,0.0,2.71,32.4,29.3,8.7,1.542,1.375,0.751,7.439,201.2,BIN_1,CENTER
94.0,433.8,0.0,2.43,20.5,45.4,8.7,2.749,0.388,0.278,5.775,141.8,BIN_1,CENTER
78.0,488.3,0.0,2.63,16.4,43.4,10.2,1.79,0.476,0.0,5.74,225.4,BIN_1,CENTER
35.0,287.4,0.0,2.44,29.5,28.4,10.0,0.42,0.607,0.342,7.791,187.4,BIN_2,CENTER
181.0,517.2,0.0,0.024,13.8,32.2,7.2,5.624,0.85,0.118,4.673,188.8,BIN_2,CENTER
22.0,405.5,0.0,2.43,24.7,27.9,4.6,0.726,0.592,0.457,4.788,180.7,BIN_2,CENTER
129.0,421.8,0.0,2.61,23.6,35.4,8.1,0.441,0.341,0.797,6.976,202.1,BIN_1,CENTER
81.0,476.9,0.0,2.41,22.2,41.3,12.2,24.233,0.035,0.056,5.214,270.5,BIN_1,CENTER
70.0,409.2,187.935,2.62,29.2,33.7,6.7,3.898,0.101,1.07,6.769,179.9,BIN_3,CENTER
51.0,422.7,0.0,2.43,15.7,37.1,5.9,2.73,0.311,0.012,4.179,140.3,BIN_2,CENTER
84.0,510.0,170.896,2.37,19.9,39.3,9.4,1.365,0.318,0.184,4.501,176.9,BIN_2,CENTER
135.0,425.7,0.0,2.55,32.4,42.9,11.7,1.241,0.049,0.232,6.885,203.7,BIN_1,CENTER
105.0,438.4,0.0,2.49,16.3,57.3,8.8,16.159,0.092,0.261,5.175,229.7,BIN_1,CENTER
205.0,296.0,0.0,2.62,13.6,32.3,6.1,0.977,1.444,0.516,4.48,185.9,BIN_3,CENTER
55.0,341.6,0.0,2.48,14.8,45.7,7.1,0.237,0.109,0.537,10.047,167.7,BIN_1,CENTER
71.0,433.1,0.0,2.62,11.2,29.6,2.9,0.829,0.058,0.342,3.888,161.3,BIN_4,CENTER
60.0,389.4,0.0,2.22,29.4,36.3,12.6,0.168,0.0,0.451,5.785,190.2,BIN_1,CENTER
81.0,380.6,0.0,2.53,23.3,49.8,11.2,27.157,0.034,0.37,6.711,239.8,BIN_1,CENTER
100.0,437.7,0.0,2.54,17.0,40.6,4.2,0.791,0.356,0.204,5.281,174.4,BIN_4,CENTER
227.0,467.3,0.0,2.56,20.0,31.1,6.4,2.847,0.407,2.897,6.925,217.1,BIN_2,CENTER
206.0,423.3,1942.224,2.52,9.6,20.2,7.0,2.505,3.447,0.115,7.51,163.8,BIN_2,CENTER
397.0,425.1,301.782,2.46,10.4,28.3,5.6,6.399,2.579,0.923,5.366,152.6,BIN_5,CENTER
155.0,413.5,1216.818,2.52,17.0,26.4,9.5,0.98,0.431,0.35,3.173,183.4,BIN_2,CENTER
182.0,521.6,0.0,2.84,4.8,45.2,12.7,12.157,2.809,3.142,5.283,196.0,BIN_3,CENTER
34.0,451.6,0.0,2.2,3.6,41.3,2.8,0.409,0.776,0.041,14.979,205.0,BIN_1,CENTER
48.0,369.8,0.0,2.53,18.0,32.2,6.2,1.435,0.0,0.02,6.335,205.2,BIN_4,CENTER
